螠	2	34720	Lo	OTHER
蠲	2	34866	Lo	OTHER
貖	2	35990	Lo	OTHER
賹	2	36089	Lo	OTHER
齸	2	40824	Lo	OTHER
㬲	2	15154	Lo	OTHER
䅬	2	16748	Lo	OTHER
䚊	2	18058	Lo	OTHER
暀	2	26240	Lo	OTHER
𣒈	2	144520	Lo	OTHER
𨝇	2	165703	Lo	OTHER
𡯭	2	138221	Lo	OTHER
乼	2	20092	Lo	OTHER
妵	2	22965	Lo	OTHER
宔	2	23444	Lo	OTHER
嵀	2	23872	Lo	OTHER
樦	2	27174	Lo	OTHER
砫	2	30763	Lo	OTHER
紸	2	32056	Lo	OTHER
罜	2	32604	Lo	OTHER
蘣	2	34339	Lo	OTHER
跓	2	36307	Lo	OTHER
軴	2	36596	Lo	OTHER
鉒	2	37458	Lo	OTHER
霔	2	38676	Lo	OTHER
飳	2	39155	Lo	OTHER
黈	2	40648	Lo	OTHER
㗟	2	13791	Lo	OTHER
䇠	2	16864	Lo	OTHER
𬷗	2	183767	Lo	OTHER
怺	2	24634	Lo	OTHER
眿	2	30527	Lo	OTHER
讫	2	35755	Lo	OTHER
讵	2	35765	Lo	OTHER
𨦅	2	166277	Lo	OTHER
𡣪	2	137450	Lo	OTHER
𡪢	2	137890	Lo	OTHER
𦃈	2	155848	Lo	OTHER
𠉕	2	131669	Lo	OTHER
暅	2	26245	Lo	OTHER
舣	2	33315	Lo	OTHER
碭	2	30893	Lo	OTHER
銚	2	37530	Lo	OTHER
鏘	2	37848	Lo	OTHER
鎇	2	37767	Lo	OTHER
鎦	2	37798	Lo	OTHER
鐓	2	37907	Lo	OTHER
鏗	2	37847	Lo	OTHER
揿	2	25599	Lo	OTHER
钇	2	38023	Lo	OTHER
钋	2	38027	Lo	OTHER
钔	2	38036	Lo	OTHER
钚	2	38042	Lo	OTHER
钡	2	38049	Lo	OTHER
钣	2	38051	Lo	OTHER
钤	2	38052	Lo	OTHER
钽	2	38077	Lo	OTHER
铊	2	38090	Lo	OTHER
铌	2	38092	Lo	OTHER
铕	2	38101	Lo	OTHER
铞	2	38110	Lo	OTHER
铫	2	38123	Lo	OTHER
锆	2	38150	Lo	OTHER
锖	2	38166	Lo	OTHER
锝	2	38173	Lo	OTHER
锺	2	38202	Lo	OTHER
锿	2	38207	Lo	OTHER
镦	2	38246	Lo	OTHER
镫	2	38251	Lo	OTHER
㲪	2	15530	Lo	OTHER
鍨	2	37736	Lo	OTHER
鐙	2	37913	Lo	OTHER
僜	2	20700	Lo	OTHER
嶝	2	23965	Lo	OTHER
暌	2	26252	Lo	OTHER
苉	2	33481	Lo	OTHER
茓	2	33555	Lo	OTHER
阃	2	38403	Lo	OTHER
栟	2	26655	Lo	OTHER
瓬	2	29932	Lo	OTHER
瓭	2	29933	Lo	OTHER
瓳	2	29939	Lo	OTHER
瓵	2	29941	Lo	OTHER
瓹	2	29945	Lo	OTHER
瓺	2	29946	Lo	OTHER
瓻	2	29947	Lo	OTHER
瓿	2	29951	Lo	OTHER
甁	2	29953	Lo	OTHER
甂	2	29954	Lo	OTHER
甈	2	29960	Lo	OTHER
甉	2	29961	Lo	OTHER
甊	2	29962	Lo	OTHER
甒	2	29970	Lo	OTHER
甔	2	29972	Lo	OTHER
甗	2	29975	Lo	OTHER
罺	2	32634	Lo	OTHER
𠮓	2	134035	Lo	OTHER
舄	2	33284	Lo	OTHER
懱	2	25073	Lo	OTHER
櫗	2	27351	Lo	OTHER
瀎	2	28686	Lo	OTHER
礣	2	31011	Lo	OTHER
鑖	2	37974	Lo	OTHER
鱴	2	40052	Lo	OTHER
㒝	2	13469	Lo	OTHER
㩢	2	14946	Lo	OTHER
䁾	2	16510	Lo	OTHER
䌩	2	17193	Lo	OTHER
䩏	2	19023	Lo	OTHER
䯦	2	19430	Lo	OTHER
苪	2	33514	Lo	OTHER
嬅	2	23301	Lo	OTHER
蘶	2	34358	Lo	OTHER
蚉	2	34441	Lo	OTHER
蛢	2	34530	Lo	OTHER
舧	2	33319	Lo	OTHER
㞩	2	14249	Lo	OTHER
襺	2	35194	Lo	OTHER
灷	2	28791	Lo	OTHER
誁	2	35457	Lo	OTHER
儅	2	20741	Lo	OTHER
嘡	2	22049	Lo	OTHER
壋	2	22731	Lo	OTHER
幥	2	24165	Lo	OTHER
憆	2	24966	Lo	OTHER
戃	2	25091	Lo	OTHER
摚	2	25690	Lo	OTHER
攩	2	25897	Lo	OTHER
曭	2	26349	Lo	OTHER
樘	2	27160	Lo	OTHER
橕	2	27221	Lo	OTHER
橖	2	27222	Lo	OTHER
欓	2	27411	Lo	OTHER
漟	2	28447	Lo	OTHER
澢	2	28578	Lo	OTHER
灙	2	28761	Lo	OTHER
爣	2	29219	Lo	OTHER
牚	2	29274	Lo	OTHER
瑺	2	29818	Lo	OTHER
礃	2	30979	Lo	OTHER
簹	2	31801	Lo	OTHER
糛	2	31963	Lo	OTHER
罉	2	32585	Lo	OTHER
譡	2	35681	Lo	OTHER
贘	2	36120	Lo	OTHER
鎲	2	37810	Lo	OTHER
鏛	2	37851	Lo	OTHER
鏿	2	37887	Lo	OTHER
钂	2	38018	Lo	OTHER
闛	2	38363	Lo	OTHER
闣	2	38371	Lo	OTHER
隚	2	38554	Lo	OTHER
鞺	2	38842	Lo	OTHER
饓	2	39251	Lo	OTHER
鼞	2	40734	Lo	OTHER
䟫	2	18411	Lo	OTHER
𦈹	2	156217	Lo	OTHER
𨅝	2	164189	Lo	OTHER
𦉘	2	156248	Lo	OTHER
趹	2	36281	Lo	OTHER
豓	2	35923	Lo	OTHER
賆	2	36038	Lo	OTHER
賋	2	36043	Lo	OTHER
骾	2	39614	Lo	OTHER
鯁	2	39873	Lo	OTHER
鰸	2	39992	Lo	OTHER
吪	2	21546	Lo	OTHER
婲	2	23154	Lo	OTHER
杹	2	26489	Lo	OTHER
炛	2	28827	Lo	OTHER
誮	2	35502	Lo	OTHER
鈋	2	37387	Lo	OTHER
魤	2	39780	Lo	OTHER
㸑	2	15889	Lo	OTHER
爂	2	29186	Lo	OTHER
璺	2	29882	Lo	OTHER
舋	2	33291	Lo	OTHER
斖	2	26006	Lo	OTHER
釰	2	37360	Lo	OTHER
鉼	2	37500	Lo	OTHER
鉽	2	37501	Lo	OTHER
鉸	2	37496	Lo	OTHER
荓	2	33619	Lo	OTHER
莻	2	33723	Lo	OTHER
⻧	2	12007	So	OTHER
鹾	2	40574	Lo	OTHER
麨	2	40616	Lo	OTHER
鼚	2	40730	Lo	OTHER
齑	2	40785	Lo	OTHER
揵	2	25589	Lo	OTHER
圹	2	22329	Lo	OTHER
纩	2	32425	Lo	OTHER
恲	2	24690	Lo	OTHER
奓	2	22867	Lo	OTHER
釸	2	37368	Lo	OTHER
洬	2	27948	Lo	OTHER
懻	2	25083	Lo	OTHER
瀷	2	28727	Lo	OTHER
𠤕	2	133397	Lo	OTHER
仳	2	20211	Lo	OTHER
毞	2	27614	Lo	OTHER
绲	2	32498	Lo	OTHER
跸	2	36344	Lo	OTHER
蓿	2	34047	Lo	OTHER
鏥	2	37861	Lo	OTHER
㜚	2	14106	Lo	OTHER
恉	2	24649	Lo	OTHER
栺	2	26682	Lo	OTHER
愭	2	24877	Lo	OTHER
搘	2	25624	Lo	OTHER
榰	2	27056	Lo	OTHER
螧	2	34727	Lo	OTHER
鬐	2	39696	Lo	OTHER
峔	2	23764	Lo	OTHER
恅	2	24645	Lo	OTHER
栳	2	26675	Lo	OTHER
狫	2	29419	Lo	OTHER
珯	2	29679	Lo	OTHER
銠	2	37536	Lo	OTHER
鮱	2	39857	Lo	OTHER
耈	2	32776	Lo	OTHER
晿	2	26239	Lo	OTHER
淐	2	28112	Lo	OTHER
焻	2	28987	Lo	OTHER
琩	2	29737	Lo	OTHER
裮	2	35054	Lo	OTHER
誯	2	35503	Lo	OTHER
錩	2	37673	Lo	OTHER
閶	2	38326	Lo	OTHER
鯧	2	39911	Lo	OTHER
鲳	2	40115	Lo	OTHER
鐟	2	37919	Lo	OTHER
嶒	2	23954	Lo	OTHER
朆	2	26374	Lo	OTHER
橧	2	27239	Lo	OTHER
潧	2	28519	Lo	OTHER
熷	2	29111	Lo	OTHER
璔	2	29844	Lo	OTHER
磳	2	30963	Lo	OTHER
竲	2	31474	Lo	OTHER
罾	2	32638	Lo	OTHER
譄	2	35652	Lo	OTHER
鄫	2	37163	Lo	OTHER
鏳	2	37875	Lo	OTHER
驓	2	39507	Lo	OTHER
鱛	2	40027	Lo	OTHER
儈	2	20744	Lo	OTHER
劊	2	21130	Lo	OTHER
噲	2	22130	Lo	OTHER
嬒	2	23314	Lo	OTHER
廥	2	24293	Lo	OTHER
徻	2	24507	Lo	OTHER
懀	2	25024	Lo	OTHER
旝	2	26077	Lo	OTHER
朇	2	26375	Lo	OTHER
澮	2	28590	Lo	OTHER
璯	2	29871	Lo	OTHER
禬	2	31148	Lo	OTHER
糩	2	31977	Lo	OTHER
襘	2	35160	Lo	OTHER
譮	2	35694	Lo	OTHER
鄶	2	37174	Lo	OTHER
鬠	2	39712	Lo	OTHER
𠂂	2	131202	Lo	OTHER
潪	2	28522	Lo	OTHER
櫫	2	27371	Lo	OTHER
濐	2	28624	Lo	OTHER
鱪	2	40042	Lo	OTHER
奲	2	22898	Lo	OTHER
撦	2	25766	Lo	OTHER
譇	2	35655	Lo	OTHER
廜	2	24284	Lo	OTHER
藸	2	34296	Lo	OTHER
櫡	2	27361	Lo	OTHER
濖	2	28630	Lo	OTHER
鱰	2	40048	Lo	OTHER
鐯	2	37935	Lo	OTHER
櫧	2	27367	Lo	OTHER
啫	2	21867	Lo	OTHER
媎	2	23182	Lo	OTHER
帾	2	24126	Lo	OTHER
斱	2	26033	Lo	OTHER
暏	2	26255	Lo	OTHER
煑	2	29009	Lo	OTHER
琽	2	29757	Lo	OTHER
緖	2	32214	Lo	OTHER
蝫	2	34667	Lo	OTHER
觰	2	35312	Lo	OTHER
踷	2	36407	Lo	OTHER
醏	2	37263	Lo	OTHER
鍺	2	37754	Lo	OTHER
陼	2	38524	Lo	OTHER
鯺	2	39930	Lo	OTHER
圕	2	22293	Lo	OTHER
猒	2	29458	Lo	OTHER
厴	2	21428	Lo	OTHER
嚈	2	22152	Lo	OTHER
嬮	2	23342	Lo	OTHER
懨	2	25064	Lo	OTHER
擫	2	25835	Lo	OTHER
厣	2	21411	Lo	OTHER
恹	2	24697	Lo	OTHER
餍	2	39181	Lo	OTHER
繶	2	32374	Lo	OTHER
譩	2	35689	Lo	OTHER
醷	2	37303	Lo	OTHER
傹	2	20665	Lo	OTHER
滰	2	28400	Lo	OTHER
獍	2	29517	Lo	OTHER
糡	2	31969	Lo	OTHER
傽	2	20669	Lo	OTHER
嫜	2	23260	Lo	OTHER
慞	2	24926	Lo	OTHER
贑	2	36113	Lo	OTHER
戅	2	25093	Lo	OTHER
戇	2	25095	Lo	OTHER
灨	2	28776	Lo	OTHER
戆	2	25094	Lo	OTHER
刯	2	21039	Lo	OTHER
咺	2	21690	Lo	OTHER
姮	2	23022	Lo	OTHER
峘	2	23768	Lo	OTHER
晅	2	26181	Lo	OTHER
洹	2	27961	Lo	OTHER
狟	2	29407	Lo	OTHER
媗	2	23191	Lo	OTHER
揎	2	25550	Lo	OTHER
楦	2	26982	Lo	OTHER
碹	2	30905	Lo	OTHER
箮	2	31662	Lo	OTHER
翧	2	32743	Lo	OTHER
蝖	2	34646	Lo	OTHER
鰚	2	39962	Lo	OTHER
曶	2	26358	Lo	OTHER
曺	2	26362	Lo	OTHER
傮	2	20654	Lo	OTHER
慒	2	24914	Lo	OTHER
蓸	2	34040	Lo	OTHER
褿	2	35135	Lo	OTHER
蹧	2	36455	Lo	OTHER
鏪	2	37866	Lo	OTHER
鰽	2	39997	Lo	OTHER
嚕	2	22165	Lo	OTHER
擼	2	25852	Lo	OTHER
氌	2	27660	Lo	OTHER
穭	2	31341	Lo	OTHER
鑥	2	37989	Lo	OTHER
氇	2	27655	Lo	OTHER
堷	2	22583	Lo	OTHER
揞	2	25566	Lo	OTHER
腤	2	33124	Lo	OTHER
韹	2	38905	Lo	OTHER
韺	2	38906	Lo	OTHER
摿	2	25727	Lo	OTHER
瘖	2	30230	Lo	OTHER
旘	2	26072	Lo	OTHER
樴	2	27188	Lo	OTHER
膱	2	33201	Lo	OTHER
蟙	2	34777	Lo	OTHER
崉	2	23817	Lo	OTHER
涾	2	28094	Lo	OTHER
濌	2	28620	Lo	OTHER
錔	2	37652	Lo	OTHER
谮	2	35886	Lo	OTHER
楿	2	27007	Lo	OTHER
萫	2	33835	Lo	OTHER
馚	2	39322	Lo	OTHER
馛	2	39323	Lo	OTHER
馝	2	39325	Lo	OTHER
馞	2	39326	Lo	OTHER
馟	2	39327	Lo	OTHER
馠	2	39328	Lo	OTHER
馡	2	39329	Lo	OTHER
馢	2	39330	Lo	OTHER
馣	2	39331	Lo	OTHER
馦	2	39334	Lo	OTHER
馧	2	39335	Lo	OTHER
馪	2	39338	Lo	OTHER
馫	2	39339	Lo	OTHER
黁	2	40641	Lo	OTHER
堨	2	22568	Lo	OTHER
嵑	2	23889	Lo	OTHER
幆	2	24134	Lo	OTHER
愒	2	24850	Lo	OTHER
暍	2	26253	Lo	OTHER
朅	2	26373	Lo	OTHER
楬	2	26988	Lo	OTHER
毼	2	27644	Lo	OTHER
猲	2	29490	Lo	OTHER
輵	2	36661	Lo	OTHER
鍻	2	37755	Lo	OTHER
餲	2	39218	Lo	OTHER
騔	2	39444	Lo	OTHER
齃	2	40771	Lo	OTHER
嶱	2	23985	Lo	OTHER
擖	2	25814	Lo	OTHER
獦	2	29542	Lo	OTHER
礍	2	30989	Lo	OTHER
譪	2	35690	Lo	OTHER
轕	2	36693	Lo	OTHER
藒	2	34258	Lo	OTHER
𦟁	2	157633	Lo	OTHER
蚏	2	34447	Lo	OTHER
䩗	2	19031	Lo	OTHER
欛	2	27419	Lo	OTHER
㶚	2	15770	Lo	OTHER
䃻	2	16635	Lo	OTHER
秇	2	31175	Lo	OTHER
蓻	2	34043	Lo	OTHER
褹	2	35129	Lo	OTHER
漐	2	28432	Lo	OTHER
褺	2	35130	Lo	OTHER
謺	2	35642	Lo	OTHER
驇	2	39495	Lo	OTHER
䂬	2	16556	Lo	OTHER
䊄	2	17028	Lo	OTHER
䡗	2	18519	Lo	OTHER
㮪	2	15274	Lo	OTHER
䇔	2	16852	Lo	OTHER
䊨	2	17064	Lo	OTHER
䌱	2	17201	Lo	OTHER
䃷	2	16631	Lo	OTHER
䕦	2	17766	Lo	OTHER
㬯	2	15151	Lo	OTHER
䌴	2	17204	Lo	OTHER
𦟀	2	157632	Lo	OTHER
椇	2	26887	Lo	OTHER
犋	2	29323	Lo	OTHER
𤯉	2	150473	Lo	OTHER
𩅾	2	168318	Lo	OTHER
偡	2	20577	Lo	OTHER
啿	2	21887	Lo	OTHER
墈	2	22664	Lo	OTHER
夦	2	22822	Lo	OTHER
媅	2	23173	Lo	OTHER
愖	2	24854	Lo	OTHER
揕	2	25557	Lo	OTHER
煁	2	28993	Lo	OTHER
瘎	2	30222	Lo	OTHER
蘛	2	34331	Lo	OTHER
踸	2	36408	Lo	OTHER
霮	2	38702	Lo	OTHER
丯	2	20015	Lo	OTHER
壿	2	22783	Lo	OTHER
瘝	2	30237	Lo	OTHER
嚃	2	22147	Lo	OTHER
𨑕	2	164949	Lo	OTHER
垇	2	22407	Lo	OTHER
莣	2	33699	Lo	OTHER
哖	2	21718	Lo	OTHER
凼	2	20988	Lo	OTHER
俧	2	20455	Lo	OTHER
鄛	2	37147	Lo	OTHER
阋	2	38411	Lo	OTHER
㸆	2	15878	Lo	OTHER
𠻛	2	134875	Lo	OTHER
喾	2	21950	Lo	OTHER
𠮱	2	134065	Lo	OTHER
𡘆	2	136710	Lo	OTHER
𡧈	2	137672	Lo	OTHER
𥁄	2	151620	Lo	OTHER
𧥦	2	162150	Lo	OTHER
𧪮	2	162478	Lo	OTHER
𩅞	2	168286	Lo	OTHER
𩉞	2	168542	Lo	OTHER
𩊓	2	168595	Lo	OTHER
𫋾	2	176894	Lo	OTHER
𠿋	2	135115	Lo	OTHER
蕚	2	34138	Lo	OTHER
謣	2	35619	Lo	OTHER
㟧	2	14311	Lo	OTHER
𥃳	2	151795	Lo	OTHER
圬	2	22316	Lo	OTHER
釫	2	37355	Lo	OTHER
荂	2	33602	Lo	OTHER
陓	2	38483	Lo	OTHER
摦	2	25702	Lo	OTHER
迃	2	36803	Lo	OTHER
崿	2	23871	Lo	OTHER
遌	2	36940	Lo	OTHER
芌	2	33420	Lo	OTHER
扝	2	25181	Lo	OTHER
𩱜	2	171100	Lo	OTHER
𤡠	2	149600	Lo	OTHER
㰮	2	15406	Lo	OTHER
襛	2	35163	Lo	OTHER
醲	2	37298	Lo	OTHER
麎	2	40590	Lo	OTHER
燶	2	29174	Lo	OTHER
禯	2	31151	Lo	OTHER
脤	2	33060	Lo	OTHER
劒	2	21138	Lo	OTHER
籾	2	31870	Lo	OTHER
𪎰	2	172976	Lo	OTHER
㳇	2	15559	Lo	OTHER
𦈢	2	156194	Lo	OTHER
硶	2	30838	Lo	OTHER
諛	2	35547	Lo	OTHER
賎	2	36046	Lo	OTHER
牝	2	29277	Lo	OTHER
矖	2	30678	Lo	OTHER
麃	2	40579	Lo	OTHER
麑	2	40593	Lo	OTHER
麛	2	40603	Lo	OTHER
膔	2	33172	Lo	OTHER
轆	2	36678	Lo	OTHER
羆	2	32646	Lo	OTHER
矲	2	30706	Lo	OTHER
抳	2	25267	Lo	OTHER
埀	2	22464	Lo	OTHER
邶	2	37046	Lo	OTHER
鉳	2	37491	Lo	OTHER
鷰	2	40432	Lo	OTHER
嚥	2	22181	Lo	OTHER
臙	2	33241	Lo	OTHER
讌	2	35724	Lo	OTHER
潁	2	28481	Lo	OTHER
茈	2	33544	Lo	OTHER
貲	2	36018	Lo	OTHER
鴜	2	40220	Lo	OTHER
㲋	2	15499	Lo	OTHER
箆	2	31622	Lo	OTHER
粃	2	31875	Lo	OTHER
紕	2	32021	Lo	OTHER
蚍	2	34445	Lo	OTHER
豼	2	35964	Lo	OTHER
崐	2	23824	Lo	OTHER
箟	2	31647	Lo	OTHER
菎	2	33742	Lo	OTHER
鵾	2	40318	Lo	OTHER
儳	2	20787	Lo	OTHER
巉	2	24009	Lo	OTHER
攙	2	25881	Lo	OTHER
讒	2	35730	Lo	OTHER
啙	2	21849	Lo	OTHER
蹓	2	36435	Lo	OTHER
絳	2	32115	Lo	OTHER
逄	2	36868	Lo	OTHER
霕	2	38677	Lo	OTHER
㝄	2	14148	Lo	OTHER
芚	2	33434	Lo	OTHER
旡	2	26081	Lo	OTHER
齖	2	40790	Lo	OTHER
甾	2	30014	Lo	OTHER
緇	2	32199	Lo	OTHER
鯔	2	39892	Lo	OTHER
鵀	2	40256	Lo	OTHER
姙	2	23001	Lo	OTHER
袵	2	34997	Lo	OTHER
飪	2	39146	Lo	OTHER
飀	2	39104	Lo	OTHER
飇	2	39111	Lo	OTHER
凐	2	20944	Lo	OTHER
㟳	2	14323	Lo	OTHER
檟	2	27295	Lo	OTHER
沍	2	27789	Lo	OTHER
枂	2	26498	Lo	OTHER
眀	2	30464	Lo	OTHER
仴	2	20212	Lo	OTHER
鞴	2	38836	Lo	OTHER
啩	2	21865	Lo	OTHER
瞓	2	30611	Lo	OTHER
鷀	2	40384	Lo	OTHER
畇	2	30023	Lo	OTHER
倥	2	20517	Lo	OTHER
啌	2	21836	Lo	OTHER
椌	2	26892	Lo	OTHER
箜	2	31644	Lo	OTHER
鵼	2	40316	Lo	OTHER
軣	2	36579	Lo	OTHER
釮	2	37358	Lo	OTHER
汍	2	27725	Lo	OTHER
尮	2	23598	Lo	OTHER
䒳	2	17587	Lo	OTHER
鳬	2	40172	Lo	OTHER
袮	2	34990	Lo	OTHER
噙	2	22105	Lo	OTHER
籬	2	31852	Lo	OTHER
蠣	2	34851	Lo	OTHER
躉	2	36489	Lo	OTHER
齲	2	40818	Lo	OTHER
瞝	2	30621	Lo	OTHER
摛	2	25691	Lo	OTHER
醨	2	37288	Lo	OTHER
魑	2	39761	Lo	OTHER
顒	2	38994	Lo	OTHER
癘	2	30296	Lo	OTHER
糲	2	31986	Lo	OTHER
矋	2	30667	Lo	OTHER
峐	2	23760	Lo	OTHER
鶙	2	40345	Lo	OTHER
媂	2	23170	Lo	OTHER
徬	2	24492	Lo	OTHER
嗙	2	21977	Lo	OTHER
鱜	2	40028	Lo	OTHER
椄	2	26884	Lo	OTHER
翣	2	32739	Lo	OTHER
矓	2	30675	Lo	OTHER
龖	2	40854	Lo	OTHER
櫬	2	27372	Lo	OTHER
蘗	2	34327	Lo	OTHER
鷿	2	40447	Lo	OTHER
檘	2	27288	Lo	OTHER
嬖	2	23318	Lo	OTHER
躄	2	36484	Lo	OTHER
縡	2	32289	Lo	OTHER
㳸	2	15608	Lo	OTHER
辧	2	36775	Lo	OTHER
㳯	2	15599	Lo	OTHER
嬾	2	23358	Lo	OTHER
憇	2	24967	Lo	OTHER
銛	2	37531	Lo	OTHER
塱	2	22641	Lo	OTHER
鷔	2	40404	Lo	OTHER
厫	2	21419	Lo	OTHER
璈	2	29832	Lo	OTHER
嗸	2	22008	Lo	OTHER
詼	2	35452	Lo	OTHER
咴	2	21684	Lo	OTHER
枴	2	26548	Lo	OTHER
朏	2	26383	Lo	OTHER
朓	2	26387	Lo	OTHER
嫺	2	23290	Lo	OTHER
愬	2	24876	Lo	OTHER
蕑	2	34129	Lo	OTHER
鐗	2	37911	Lo	OTHER
瞯	2	30639	Lo	OTHER
鷳	2	40435	Lo	OTHER
焽	2	28989	Lo	OTHER
夐	2	22800	Lo	OTHER
藑	2	34257	Lo	OTHER
垹	2	22457	Lo	OTHER
唥	2	21797	Lo	OTHER
黹	2	40697	Lo	OTHER
黼	2	40700	Lo	OTHER
鶠	2	40352	Lo	OTHER
沤	2	27812	Lo	OTHER
嫕	2	23253	Lo	OTHER
椻	2	26939	Lo	OTHER
愝	2	24861	Lo	OTHER
隁	2	38529	Lo	OTHER
貙	2	35993	Lo	OTHER
瞘	2	30616	Lo	OTHER
眍	2	30477	Lo	OTHER
傴	2	20660	Lo	OTHER
饇	2	39239	Lo	OTHER
軅	2	36549	Lo	OTHER
軆	2	36550	Lo	OTHER
軈	2	36552	Lo	OTHER
焲	2	28978	Lo	OTHER
霪	2	38698	Lo	OTHER
莛	2	33691	Lo	OTHER
婬	2	23148	Lo	OTHER
諂	2	35522	Lo	OTHER
啗	2	21847	Lo	OTHER
讇	2	35719	Lo	OTHER
邍	2	37005	Lo	OTHER
朶	2	26422	Lo	OTHER
鏝	2	37853	Lo	OTHER
昪	2	26154	Lo	OTHER
穋	2	31307	Lo	OTHER
欄	2	63773	Lo	OTHER
塚	2	64016	Lo	OTHER
僧	2	64049	Lo	OTHER
嘆	2	64055	Lo	OTHER
器	2	64056	Lo	OTHER
慨	2	64062	Lo	OTHER
既	2	64066	Lo	OTHER
練	2	64087	Lo	OTHER
難	2	64104	Lo	OTHER
謥	2	35621	Lo	OTHER
駢	2	39394	Lo	OTHER
軿	2	36607	Lo	OTHER
帡	2	24097	Lo	OTHER
崳	2	23859	Lo	OTHER
睮	2	30574	Lo	OTHER
窬	2	31404	Lo	OTHER
蝓	2	34643	Lo	OTHER
鄕	2	37141	Lo	OTHER
旣	2	26083	Lo	OTHER
漑	2	28433	Lo	OTHER
曁	2	26305	Lo	OTHER
廐	2	24272	Lo	OTHER
喞	2	21918	Lo	OTHER
摡	2	25697	Lo	OTHER
鵖	2	40278	Lo	OTHER
櫸	2	27384	Lo	OTHER
晴	2	64018	Lo	OTHER
쳌	2	52428	Lo	OTHER
	2	61538	Co	OTHER
⏊	2	9162	So	OTHER
ᵕ	2	7509	Lm	OTHER
蹻	2	36475	Lo	OTHER
欹	2	27449	Lo	OTHER
󠇢	2	917986	Mn	OTHER
𐎧	2	66471	Lo	OTHER
𒅆	2	74054	Lo	OTHER
𒄿	2	74047	Lo	OTHER
荠	2	33632	Lo	OTHER
槎	2	27086	Lo	OTHER
༦	2	3878	Nd	OTHER
ݨ	2	1896	Lo	ARABIC
𐩤	2	68196	Lo	OTHER
𐩩	2	68201	Lo	OTHER
ᔆ	2	5382	Lo	OTHER
߹	2	2041	Po	OTHER
𝅮	2	119150	Mc	OTHER
🅖	2	127318	So	OTHER
꒱	2	42161	So	OTHER
𓋹	2	78585	Lo	OTHER
𓋜	2	78556	Lo	OTHER
ꦠ	2	43424	Lo	OTHER
𐤏	2	67855	Lo	OTHER
𐤒	2	67858	Lo	OTHER
鐫	2	37931	Lo	OTHER
覯	2	35247	Lo	OTHER
鸇	2	40455	Lo	OTHER
㳣	2	15587	Lo	OTHER
鰍	2	39949	Lo	OTHER
⟜	2	10204	Sm	OTHER
༨	2	3880	Nd	OTHER
ൎ	2	3406	Lo	OTHER
൏	2	3407	So	OTHER
䕔	2	17748	Lo	OTHER
䥔	2	18772	Lo	OTHER
剅	2	21061	Lo	OTHER
畁	2	30017	Lo	OTHER
楨	2	26984	Lo	OTHER
䘠	2	17952	Lo	OTHER
牃	2	29251	Lo	OTHER
灳	2	28787	Lo	OTHER
⁲	2	8306	Cn	OTHER
猠	2	29472	Lo	OTHER
攠	2	25888	Lo	OTHER
慆	2	24902	Lo	OTHER
汩	2	27753	Lo	OTHER
ⴠ	2	11552	Ll	OTHER
慭	2	24941	Lo	OTHER
捴	2	25460	Lo	OTHER
慃	2	24899	Lo	OTHER
椠	2	26912	Lo	OTHER
硥	2	30821	Lo	OTHER
瀠	2	28704	Lo	OTHER
⁮	2	8302	Cf	OTHER
敒	2	25938	Lo	OTHER
敶	2	25974	Lo	OTHER
湅	2	28229	Lo	OTHER
汬	2	27756	Lo	OTHER
囷	2	22263	Lo	OTHER
	2	63275	Co	OTHER
狢	2	29410	Lo	OTHER
畈	2	30024	Lo	OTHER
숌	2	49676	Lo	OTHER
쌉	2	49929	Lo	OTHER
	2	62588	Co	OTHER
嚟	2	22175	Lo	OTHER
慳	2	24947	Lo	OTHER
簌	2	31756	Lo	OTHER
袙	2	34969	Lo	OTHER
㏒	2	13266	So	OTHER
𐅄	2	65860	Nl	OTHER
໊	2	3786	Mn	OTHER
虮	2	34414	Lo	OTHER
臢	2	33250	Lo	OTHER
򤷤	2	675300	Cn	OTHER
󷿤	2	1015780	Co	OTHER
᡼	2	6268	Cn	OTHER
륢	2	47458	Lo	OTHER
쥹	2	51577	Lo	OTHER
	2	62596	Co	OTHER
	2	62581	Co	OTHER
	2	62219	Co	OTHER
	2	63234	Co	OTHER
	2	61483	Co	OTHER
𝚽	2	120509	Lu	OTHER
薹	2	34233	Lo	OTHER
仵	2	20213	Lo	OTHER
啜	2	21852	Lo	OTHER
酽	2	37245	Lo	OTHER
倷	2	20535	Lo	OTHER
	2	62480	Co	OTHER
⑮	2	9326	No	OTHER
⑯	2	9327	No	OTHER
⑲	2	9330	No	OTHER
햐	2	54672	Lo	OTHER
亖	2	20118	Lo	OTHER
犟	2	29343	Lo	OTHER
蛉	2	34505	Lo	OTHER
	2	58384	Co	OTHER
菽	2	33789	Lo	OTHER
	2	58381	Co	OTHER
	2	58385	Co	OTHER
쏙	2	50137	Lo	OTHER
⸨	2	11816	Ps	OTHER
⸩	2	11817	Pe	OTHER
⨔	2	10772	Sm	OTHER
ឫ	2	6059	Lo	OTHER
㤠	2	14624	Lo	OTHER
Ꝧ	2	42854	Lu	OTHER
ꝧ	2	42855	Ll	OTHER
곶	2	44278	Lo	OTHER
🪥	2	129701	So	OTHER
苋	2	33483	Lo	OTHER
頊	2	38922	Lo	OTHER
僞	2	20702	Lo	OTHER
撓	2	25747	Lo	OTHER
櫟	2	27359	Lo	OTHER
